RECID,SESSION_ID,PNAME_VAL,BNAME,USDComm,ImpliedCommUSD,ConDate,Security,Units,T,Price,NET,BCODE,Q,ResearchComm,ExecComm,Exchange,USDOtherExp,CCL_CAT,COUNTRY,ALGO_FLAG
32878,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,MAG GEMS DIV FD,JEFFERIES NEW YORK,3689.155493,0.0,2020-09-02,PWGR.IN,1648525.0,S,181.6005,4090652.061273,JEFFRI,2020-Q3,0.0,3689.155493,MUM,4763.159772023208,ORD,INDIA,NON-ALGO
32879,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,MAG GEMS DIV FD,JEFFERIES NEW YORK,255.657054,0.0,2020-09-07,CCB,518000.0,S,5.464604,364574.471324,JEFFRI,2020-Q3,0.0,255.657054,HKS,393.3888136249274,ORD,CHINA,NON-ALGO
32880,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,MAG GEMS DIV FD,JEFFERIES NEW YORK,369.162252,0.0,2020-09-07,PWGR.IN,171909.0,S,174.5203,409334.47093,JEFFRI,2020-Q3,0.0,369.162252,MUM,476.634788255802,ORD,INDIA,NON-ALGO
32881,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,MAG GEMS DIV FD,JEFFERIES NEW YORK,174.716563,0.0,2020-09-09,2330.TW,15000.0,S,427.0,217565.800017,JEFFRI,2020-Q3,0.0,174.716563,TWE,655.1871110732247,ORD,TAIWAN,NON-ALGO
32882,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,MAG GEMS DIV FD,JEFFERIES NEW YORK,223.042167,0.0,2020-09-09,ICT.PM,102480.0,S,105.682787,221391.695618,JEFFRI,2020-Q3,0.0,223.042167,PHS,1427.4701127529215,ORD,PHILIPPINES,NON-ALGO
32883,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,MAG GEMS DIV FD,RENAISSANCE CAPITAL GROUP LTD,345.001173,0.0,2020-07-01,EQBNK,213900.0,S,34.3727,68406.837689,RENAIS,2020-Q3,0.0,345.001173,NAR,248.4007320163295,ORD,KENYA,NON-ALGO
32884,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,MAG GEMS DIV FD,RENAISSANCE CAPITAL GROUP LTD,226.057102,0.0,2020-07-23,MONET CP,136361.0,S,53.838034,322712.389616,RENAIS,2020-Q3,0.0,226.057102,PSE,0.0,ORD,CZECH REPUBLIC,NON-ALGO
32885,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,MAG GEMS DIV FD,RENAISSANCE CAPITAL GROUP LTD,293.867737,0.0,2020-08-17,EQBNK,210400.0,P,30.2653,59278.991739,RENAIS,2020-Q3,0.0,293.867737,NAR,211.5846601135262,ORD,KENYA,NON-ALGO
32886,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,MAG GEMS DIV FD,RENAISSANCE CAPITAL GROUP LTD,936.448889,0.0,2020-08-24,EQBNK,602900.0,P,33.55,188900.460555,RENAIS,2020-Q3,0.0,936.448889,NAR,674.2431481481481,ORD,KENYA,NON-ALGO
32887,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,MAG GEMS DIV FD,SBERBANK CIB,369.81,0.0,2020-07-20,LUKADR1,10744.0,S,68.83978,739244.79,TROKIA,2020-Q3,0.0,369.81,LSE,0.0,ORD,RUSSIA,NON-ALGO
32888,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,MAG GEMS DIV FD,SBERBANK CIB,408.26,0.0,2020-07-31,SBERPR,210212.0,P,2.7745,583641.45,TROKIA,2020-Q3,0.0,408.26,RTS,0.0,ORD,RUSSIA,NON-ALGO
32889,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,MAG GEMS DIV FD,UBS SECURITIES LTD,244.801159,0.0,2020-07-01,ARZZ3 BZ,34100.0,S,47.712845,305659.232092,UKS,2020-Q3,0.0,244.801159,BOV,94.2195390301012,ORD,BRAZIL,NON-ALGO
32890,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,MAG GEMS DIV FD,UBS SECURITIES LTD,41.5,0.0,2020-07-01,BAP.US,2075.0,S,133.89,277774.11,UKS,2020-Q3,0.0,41.5,NYX,6.14,ORD,PERU,NON-ALGO
32891,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,MAG GEMS DIV FD,UBS SECURITIES LTD,234.135028,0.0,2020-07-01,BOLSA.MM,154297.0,S,43.140074,292437.793215,UKS,2020-Q3,0.0,234.135028,MXP,0.0,ORD,MEXICO,NON-ALGO
32892,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,MAG GEMS DIV FD,UBS SECURITIES LTD,119.532849,0.0,2020-07-01,MONDI LN,12843.0,S,14.97,238944.560632,UKS,2020-Q3,0.0,119.532849,LSS,1.2434500027654,ORD,SOUTH AFRICA,NON-ALGO
32893,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,MAG GEMS DIV FD,UBS SECURITIES LTD,263.10946,0.0,2020-07-01,OMAB MM,70300.0,S,106.401686,328623.760634,UKS,2020-Q3,0.0,263.10946,MXP,0.0,ORD,MEXICO,NON-ALGO
32894,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,MAG GEMS DIV FD,UBS SECURITIES LTD,671.49221,0.0,2020-07-06,VESTA MM,551001.0,P,34.041983,840029.110777,UKS,2020-Q3,0.0,671.49221,MXP,0.0,ORD,MEXICO,NON-ALGO
32895,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,MAG GEMS DIV FD,UBS SECURITIES LTD,76.622633,0.0,2020-07-07,VESTA MM,64219.0,P,33.997904,95848.286072,UKS,2020-Q3,0.0,76.622633,MXP,0.0,ORD,MEXICO,NON-ALGO
32896,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,MAG GEMS DIV FD,UBS SECURITIES LTD,1382.01,0.0,2020-07-08,LUKADR1,35990.0,P,76.8,2765414.01,UKS,2020-Q3,0.0,1382.01,LSE,0.0,ORD,RUSSIA,NON-ALGO
32897,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,MAG GEMS DIV FD,UBS SECURITIES LTD,234.129963,0.0,2020-07-08,VESTA MM,195995.0,P,33.933477,292899.52431,UKS,2020-Q3,0.0,234.129963,MXP,0.0,ORD,MEXICO,NON-ALGO
32898,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,MAG GEMS DIV FD,UBS SECURITIES LTD,243.204162,0.0,2020-07-09,VESTA MM,202601.0,P,33.920654,304237.719983,UKS,2020-Q3,0.0,243.204162,MXP,0.0,ORD,MEXICO,NON-ALGO
32899,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,MAG GEMS DIV FD,UBS SECURITIES LTD,19.296212,0.0,2020-07-10,VESTA MM,16183.0,P,33.49955,24138.370197,UKS,2020-Q3,0.0,19.296212,MXP,0.0,ORD,MEXICO,NON-ALGO
32900,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,MAG GEMS DIV FD,UBS SECURITIES LTD,173.36,0.0,2020-07-27,BBD.US,79300.0,S,4.370445,346395.27,UKS,2020-Q3,0.0,173.36,NYX,7.66,ORD,BRAZIL,NON-ALGO
32901,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,MAG GEMS DIV FD,UBS SECURITIES LTD,200.06,0.0,2020-07-27,SAN.US,23501.0,S,17.017607,399721.88,UKS,2020-Q3,0.0,200.06,NYX,8.84,ORD,CHILE,NON-ALGO
32902,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,MAG GEMS DIV FD,VIET CAPITAL SECURITES,1474.167141,0.0,2020-07-28,VNM VN,215000.0,P,105920.623256,984252.261393,VCS,2020-Q3,0.0,1474.167141,VIE,-1.7262213e-06,ORD,VIETNAM,NON-ALGO
32903,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,MAG GEMS DIV FD,VIET CAPITAL SECURITES,1619.75813,0.0,2020-07-29,VNM VN,235140.0,P,106401.820192,1081458.511664,VCS,2020-Q3,0.0,1619.75813,VIE,2.1580094e-06,ORD,VIETNAM,NON-ALGO
32904,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,MAG GEMS DIV FD,WOOD & CO,178.262341,0.0,2020-07-31,MONET CP,110258.0,S,51.192402,254482.243968,WOOD,2020-Q3,0.0,178.262341,PSE,0.0,ORD,CZECH REPUBLIC,NON-ALGO
32905,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Eastern European Fund,JP MORGAN SECURITIES,27.77,0.0,2020-07-07,LUKADR1,727.0,P,76.4,55570.57,CHASEM,2020-Q3,0.0,27.77,LSE,0.0,ORD,RUSSIA,NON-ALGO
32906,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Eastern European Fund,GOLDMAN SACHS & CO,16.2,0.0,2020-07-31,YANDEX2,810.0,S,56.979901,46136.5,GOLDMA,2020-Q3,0.0,16.2,NAS,1.02,ORD,RUSSIA,NON-ALGO
32907,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Eastern European Fund,GOLDMAN SACHS & CO,24.891964,0.0,2020-08-25,DINO.PL,548.0,S,241.0,35534.133896,GOLDMA,2020-Q3,0.0,24.891964,WSE,0.0,ORD,POLAND,NON-ALGO
32908,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Eastern European Fund,GOLDMAN SACHS & CO,16.42,0.0,2020-09-03,NORILSK,3099.0,S,26.49373,82087.65,GOLDMA,2020-Q3,0.0,16.42,LSE,0.0,ORD,RUSSIA,ALGO
32909,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Eastern European Fund,HSBC SECURITIES LONDON,29.241901,0.0,2020-08-04,DINO.PL,827.0,S,219.478561,48705.140356,HSBCLN,2020-Q3,0.0,29.241901,WSE,0.0,ORD,POLAND,ALGO
32910,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Eastern European Fund,HSBC SECURITIES LONDON,3.75,0.0,2020-08-21,YANDEX2,750.0,S,63.865693,47894.46,HSBCLN,2020-Q3,0.0,3.75,NAS,1.06,ORD,RUSSIA,ALGO
32911,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Eastern European Fund,HSBC SECURITIES LONDON,0.621963,0.0,2020-08-25,DINO.PL,16.0,S,241.0,1037.59777,HSBCLN,2020-Q3,0.0,0.621963,WSE,0.0,ORD,POLAND,ALGO
32912,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Eastern European Fund,HSBC SECURITIES LONDON,11.42,0.0,2020-09-03,GAMPADR,23775.0,P,4.8026,114193.24,HSBCLN,2020-Q3,0.0,11.42,LSE,0.0,ORD,RUSSIA,ALGO
32913,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Eastern European Fund,HSBC SECURITIES LONDON,10.42,0.0,2020-09-03,LUKADR1,1607.0,P,64.830585,104193.17,HSBCLN,2020-Q3,0.0,10.42,LSE,0.0,ORD,RUSSIA,ALGO
32914,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Eastern European Fund,ITG TRITON,1.1,0.0,2020-07-07,LUKADR1,29.0,P,76.17,2210.03,ITG,2020-Q3,0.0,1.1,LSE,0.0,ORD,RUSSIA,NON-ALGO
32915,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Eastern European Fund,ITG TRITON,10.10889,0.0,2020-08-25,KAZ.LN,13700.0,S,5.612,101056.965249,ITG,2020-Q3,0.0,10.10889,LSS,1.3145500086964,ORD,KAZAKHSTAN,ALGO
32916,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Eastern European Fund,ITG TRITON,17.52,0.0,2020-09-02,NORILSK,6512.0,S,26.901635,175165.93,ITG,2020-Q3,0.0,17.52,LSE,0.0,ORD,RUSSIA,ALGO
32917,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Eastern European Fund,ITG TRITON,5.14,0.0,2020-09-02,PJPq.L,1433.0,P,35.891612,51437.82,ITG,2020-Q3,0.0,5.14,LSE,0.0,ORD,RUSSIA,ALGO
32918,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Eastern European Fund,CITIGROUP GLOBAL MARKETS LTD,19.56,0.0,2020-07-06,PJPq.L,1071.0,S,36.526937,39100.79,SALOML,2020-Q3,0.0,19.56,LSE,0.0,ORD,RUSSIA,NON-ALGO
32919,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Eastern European Fund,CITIGROUP GLOBAL MARKETS LTD,14.12,0.0,2020-07-16,YANDEX2,706.0,S,54.002507,38110.8,SALOML,2020-Q3,0.0,14.12,NAS,0.85,ORD,RUSSIA,NON-ALGO
32920,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Eastern European Fund,VTB,21.96,0.0,2020-07-29,PJPq.L,1120.0,S,39.209545,43892.73,VTB,2020-Q3,0.0,21.96,LSE,0.0,ORD,RUSSIA,NON-ALGO
32921,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,BRADESCO,20.137422,0.0,2020-07-28,BIMBOA.M,13271.0,P,41.6565,25192.411299,BRADES,2020-Q3,0.0,20.137422,MXP,0.0,ORD,MEXICO,NON-ALGO
32922,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,BRADESCO,110.009629,0.0,2020-07-31,OMAB MM,33700.0,S,90.054751,137404.636768,BRADES,2020-Q3,0.0,110.009629,MXP,0.0,ORD,MEXICO,NON-ALGO
32923,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,JP MORGAN SECURITIES,118.114727,0.0,2020-07-02,700.HK,2600.0,P,503.0,169035.192114,CHASEM,2020-Q3,0.0,118.114727,HKS,181.7536706835599,ORD,CHINA,NON-ALGO
32924,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,JP MORGAN SECURITIES,143.037153,0.0,2020-07-02,KMB.IN,8854.0,S,1357.0047,158602.420807,CHASEM,2020-Q3,0.0,143.037153,MUM,184.6779212619256,ORD,INDIA,NON-ALGO
32925,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,JP MORGAN SECURITIES,51.47186,0.0,2020-07-03,BBCA IJ,27873.0,S,29500.3391,57055.984077,CHASEM,2020-Q3,0.0,51.47186,IDS,83.4988002086593,ORD,INDONESIA,NON-ALGO
32926,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,JP MORGAN SECURITIES,102.379067,0.0,2020-07-06,BBCA IJ,56000.0,S,29500.0,113486.058185,CHASEM,2020-Q3,0.0,102.379067,IDS,166.0815975210879,ORD,INDONESIA,NON-ALGO
32927,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,JP MORGAN SECURITIES,185.036226,0.0,2020-07-07,2318.HK,22500.0,S,91.05,263867.229243,CHASEM,2020-Q3,0.0,185.036226,HKS,284.7388081367216,ORD,CHINA,NON-ALGO
32928,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,JP MORGAN SECURITIES,200.254284,0.0,2020-07-10,KMB.IN,12231.0,S,1364.299,222045.906393,CHASEM,2020-Q3,0.0,200.254284,MUM,258.5539035935729,ORD,INDIA,NON-ALGO
32929,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,JP MORGAN SECURITIES,32.22,0.0,2020-07-17,BABA US,1611.0,S,247.14,398101.52,CHASEM,2020-Q3,0.0,32.22,NYX,8.8,ORD,CHINA,NON-ALGO
32930,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,JP MORGAN SECURITIES,103.25,0.0,2020-07-17,BBD.US,50000.0,S,4.13,206392.18,CHASEM,2020-Q3,0.0,103.25,NYX,4.57,ORD,BRAZIL,NON-ALGO
32931,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,JP MORGAN SECURITIES,126.130113,0.0,2020-07-17,BIMBOA.M,78300.0,S,36.36,126003.894674,CHASEM,2020-Q3,0.0,126.130113,MXP,0.0,ORD,MEXICO,NON-ALGO
32932,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,JP MORGAN SECURITIES,113.112762,0.0,2020-07-17,CCRI IN,21073.0,S,448.4459,125421.70053,CHASEM,2020-Q3,0.0,113.112762,MUM,146.0398650108888,ORD,INDIA,NON-ALGO
32933,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,JP MORGAN SECURITIES,226.770269,0.0,2020-07-17,HDFCB.IN,17245.0,S,1098.6204,251447.375193,CHASEM,2020-Q3,0.0,226.770269,MUM,292.7895200571875,ORD,INDIA,NON-ALGO
32934,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,JP MORGAN SECURITIES,154.216348,0.0,2020-07-17,KMB.IN,9715.0,S,1326.2108,170998.234103,CHASEM,2020-Q3,0.0,154.216348,MUM,199.1086728841454,ORD,INDIA,NON-ALGO
32935,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,JP MORGAN SECURITIES,86.53,0.0,2020-07-17,MAIL LI,6881.0,S,25.15,172970.62,CHASEM,2020-Q3,0.0,86.53,LSE,0.0,ORD,RUSSIA,NON-ALGO
32936,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,JP MORGAN SECURITIES,77.907624,0.0,2020-07-17,PRX.NA,1612.0,S,84.5,155730.476911,CHASEM,2020-Q3,0.0,77.907624,AME,0.0,ORD,SOUTH AFRICA,NON-ALGO
32937,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,JP MORGAN SECURITIES,134.768607,0.0,2020-07-17,UPLL IN,25794.0,S,436.5107,149434.150383,CHASEM,2020-Q3,0.0,134.768607,MUM,173.9965753993982,ORD,INDIA,NON-ALGO
32938,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,JP MORGAN SECURITIES,55.07,0.0,2020-07-17,YANDEX2,2515.0,S,54.74,137612.98,CHASEM,2020-Q3,0.0,55.07,NAS,3.05,ORD,RUSSIA,NON-ALGO
32939,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,JP MORGAN SECURITIES,60.561352,0.0,2020-07-21,KAZ.LN,17211.0,S,5.5603,121058.751662,CHASEM,2020-Q3,0.0,60.561352,LSS,1.2656499995538,ORD,KAZAKHSTAN,NON-ALGO
32940,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,JP MORGAN SECURITIES,259.472988,0.0,2020-08-13,2318.HK,34500.0,S,83.28125,370017.306885,CHASEM,2020-Q3,0.0,259.472988,HKS,399.3213997742299,ORD,CHINA,NON-ALGO
32941,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,CLSA LIMITED,111.418471,0.0,2020-07-02,2313 HK,13100.0,S,94.172955,158887.461615,CREDAP,2020-Q3,0.0,111.418471,HKS,171.4693056021469,ORD,CHINA,NON-ALGO
32942,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,CLSA LIMITED,161.611989,0.0,2020-07-07,000858C2,7300.0,S,194.2641,201629.816664,CREDAP,2020-Q3,0.0,161.611989,HCC,223.974700494309,ORD,CHINA,NON-ALGO
32943,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,CLSA LIMITED,192.554733,0.0,2020-07-09,600406C1,76700.0,P,21.9808,240912.471357,CREDAP,2020-Q3,0.0,192.554733,HCC,26.1633675734711,ORD,CHINA,NON-ALGO
32944,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,CLSA LIMITED,296.810981,0.0,2020-07-14,000858C2,11800.0,S,220.0127,370305.552737,CREDAP,2020-Q3,0.0,296.810981,HCC,411.3427034133863,ORD,CHINA,NON-ALGO
32945,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,CLSA LIMITED,892.839534,0.0,2020-07-14,300012.C,333100.0,P,23.4449,1117063.027245,CREDAP,2020-Q3,0.0,892.839534,HCC,121.31419302746,ORD,CHINA,NON-ALGO
32946,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,CLSA LIMITED,272.695667,0.0,2020-07-17,000858C2,11600.0,S,205.39,340218.823815,CREDAP,2020-Q3,0.0,272.695667,HCC,377.921325407215,ORD,CHINA,NON-ALGO
32947,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,CLSA LIMITED,119.405514,0.0,2020-07-17,2330.TW,12000.0,S,367.0,148698.164686,CREDAP,2020-Q3,0.0,119.405514,TWE,447.7960989001677,ORD,TAIWAN,NON-ALGO
32948,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,CLSA LIMITED,136.724906,0.0,2020-07-17,5871 TT,41000.0,S,123.0,170273.585385,CREDAP,2020-Q3,0.0,136.724906,TWE,512.7692385907234,ORD,TAIWAN,NON-ALGO
32949,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,CLSA LIMITED,120.147997,0.0,2020-07-17,5930.KS,3328.0,S,54400.0,149694.103349,CREDAP,2020-Q3,0.0,120.147997,KSE,375.4734824917249,ORD,KOREA,NON-ALGO
32950,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,CLSA LIMITED,197.625911,0.0,2020-07-27,5871 TT,59000.0,S,123.455271,246097.405121,CREDAP,2020-Q3,0.0,197.625911,TWE,741.1226047142615,ORD,TAIWAN,NON-ALGO
32951,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,CLSA LIMITED,232.197435,0.0,2020-07-30,000858C2,9500.0,S,213.9209,289692.593333,CREDAP,2020-Q3,0.0,232.197435,HCC,321.7958239309891,ORD,CHINA,NON-ALGO
32952,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,CLSA LIMITED,1143.016279,0.0,2020-08-03,002271C2,177731.0,P,56.0729,1430069.403525,CREDAP,2020-Q3,0.0,1143.016279,HCC,155.3084879895056,ORD,CHINA,NON-ALGO
32953,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,CLSA LIMITED,115.392501,0.0,2020-08-03,002415,26300.0,S,38.2549,143965.868834,CREDAP,2020-Q3,0.0,115.392501,HCC,159.9191415238381,ORD,CHINA,NON-ALGO
32954,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,CLSA LIMITED,86.103029,0.0,2020-08-18,1789.HK,110000.0,P,20.2218,287405.128866,CREDAP,2020-Q3,0.0,86.103029,HKS,309.187445566272,ORD,CHINA,NON-ALGO
32955,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,CLSA LIMITED,44.829343,0.0,2020-08-18,2330.TW,10000.0,S,440.0,148938.020037,CREDAP,2020-Q3,0.0,44.829343,TWE,448.2934284258787,ORD,TAIWAN,NON-ALGO
32956,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,CLSA LIMITED,159.347937,0.0,2020-08-18,5871 TT,114000.0,S,137.2011,529438.288334,CREDAP,2020-Q3,0.0,159.347937,TWE,1593.581253183902,ORD,TAIWAN,NON-ALGO
32957,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,CLSA LIMITED,49.398145,0.0,2020-08-18,HAN KW,15365.0,S,12691.7019,164206.17155,CREDAP,2020-Q3,0.0,49.398145,KSE,411.6680951315383,ORD,KOREA,NON-ALGO
32958,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,CLSA LIMITED,142.190819,0.0,2020-08-20,002271C2,22000.0,P,55.9126,177900.35112,CREDAP,2020-Q3,0.0,142.190819,HCC,19.3188550291155,ORD,CHINA,NON-ALGO
32959,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,CLSA LIMITED,28.039071,0.0,2020-08-20,002415,6300.0,S,38.5016,34981.592902,CREDAP,2020-Q3,0.0,28.039071,HCC,38.857341020417,ORD,CHINA,NON-ALGO
32960,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,CLSA LIMITED,141.766827,0.0,2020-08-20,1789.HK,80000.0,P,19.619584,202883.372365,CREDAP,2020-Q3,0.0,141.766827,HKS,218.1740762962819,ORD,CHINA,NON-ALGO
32961,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,CLSA LIMITED,157.062213,0.0,2020-08-20,2020.HK,21000.0,S,82.805556,223976.174347,CREDAP,2020-Q3,0.0,157.062213,HKS,241.6616666989245,ORD,CHINA,NON-ALGO
32962,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,CLSA LIMITED,125.909999,0.0,2020-08-20,COW KS,2197.0,S,84634.321202,156882.234009,CREDAP,2020-Q3,0.0,125.909999,KSE,393.4099143331188,ORD,KOREA,NON-ALGO
32963,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,CLSA LIMITED,374.606711,0.0,2020-08-26,000858C2,13700.0,S,236.277,467363.887542,CREDAP,2020-Q3,0.0,374.606711,HCC,519.1563537470073,ORD,CHINA,NON-ALGO
32964,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,CLSA LIMITED,556.403259,0.0,2020-08-26,2020.HK,74115.0,S,83.120158,793448.404265,CREDAP,2020-Q3,0.0,556.403259,HKS,856.13552936319,ORD,CHINA,NON-ALGO
32965,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,CLSA LIMITED,235.901604,0.0,2020-08-27,2020.HK,31885.0,S,81.915549,336402.336668,CREDAP,2020-Q3,0.0,235.901604,HKS,362.9655434915842,ORD,CHINA,NON-ALGO
32966,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,GOLDMAN SACHS & CO,45.84,0.0,2020-07-24,EDU.N,2292.0,P,136.470554,312836.35,GOLDMA,2020-Q3,0.0,45.84,NYX,0.0,ORD,CHINA,NON-ALGO
32967,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,GOLDMAN SACHS & CO,10.125855,0.0,2020-08-24,KAZ.LN,6895.0,S,5.611423,50605.753115,GOLDMA,2020-Q3,0.0,10.125855,LSS,1.3082500116532,ORD,KAZAKHSTAN,ALGO
32968,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,HSBC SECURITIES LONDON,124.457869,0.0,2020-07-02,IRBR3.BZ,221100.0,S,10.032651,414605.548957,HSBCLN,2020-Q3,0.0,124.457869,BOV,126.9003824610291,ORD,BRAZIL,NON-ALGO
32969,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,HSBC SECURITIES LONDON,249.648108,0.0,2020-07-14,1093.HK,174000.0,S,15.886792,356006.547584,HSBCLN,2020-Q3,0.0,249.648108,HKS,384.1916152213599,ORD,CHINA,NON-ALGO
32970,8AAA8D6C-93F5-4CD4-81C7-D969A036EB16,Magna Emerging Markets Fund,HSBC SECURITIES LONDON,165.907405,0.0,2020-07-14,6098.HK,44000.0,S,41.751389,236589.80254,HSBCLN,2020-Q3,0.0,165.907405,HKS,255.3815983847141,ORD,CHINA,NON-ALGO
